trip_id,vehicle_id,start_time,end_time,start_hour,day_of_week,is_weekend,speed_mean,speed_std,idle_time_s,idle_ratio,total_km,stop_count,is_anomaly
V5_T0003,5,2024-01-04 12:15:29,2024-01-04 12:23:08,12,3,0,0.41,1.2333,541.0,1.1786,0.0,1,0
V5_T0004,5,2024-01-04 14:37:17,2024-01-04 14:46:18,14,3,0,0.0,0.0,583.0,1.0776,0.0,0,0
V5_T0005,5,2024-01-04 15:25:59,2024-01-04 16:39:43,15,3,0,2.35,4.6788,6094.0,1.3775,1.2,8,1
V5_T0006,5,2024-01-05 09:18:43,2024-01-05 11:42:08,9,4,0,1.69,3.9095,7738.0,0.8992,2.461,12,1
V5_T0007,5,2024-01-05 15:17:20,2024-01-05 18:40:44,15,4,0,0.49,2.0353,13240.0,1.0849,0.742,14,1
V5_T0008,5,2024-01-06 12:32:55,2024-01-06 12:33:05,12,5,1,0.0,0.0,1292.0,129.2,0.0,0,1
V5_T0009,5,2024-01-06 12:40:56,2024-01-06 13:53:57,12,5,1,0.02,0.2151,4744.0,1.0829,0.0,1,1
V5_T0010,5,2024-01-06 14:19:00,2024-01-06 14:31:55,14,5,1,0.0,0.0,2234.0,2.8826,0.059,0,0
V5_T0011,5,2024-01-06 14:49:30,2024-01-06 14:49:46,14,5,1,0.0,0.0,1055.0,65.9375,0.0,0,0
V5_T0012,5,2024-01-06 15:33:37,2024-01-06 15:34:13,15,5,1,0.0,0.0,2632.0,73.1111,0.0,0,1
V5_T0013,5,2024-01-08 13:19:00,2024-01-08 13:23:42,13,0,0,0.0,0.0,516.0,1.8298,0.0,0,0
V5_T0014,5,2024-01-08 15:14:16,2024-01-08 18:03:33,15,0,0,1.57,3.7245,11603.0,1.1424,1.082,20,1
V5_T0015,5,2024-01-09 09:16:15,2024-01-09 10:47:07,9,1,0,1.09,2.9281,4692.0,0.8606,1.008,6,1
V5_T0016,5,2024-01-09 15:10:16,2024-01-09 16:52:45,15,1,0,1.21,3.2454,6593.0,1.0722,0.922,7,1
V5_T0017,5,2024-01-10 14:44:49,2024-01-10 17:47:39,14,2,0,0.1,0.4665,12062.0,1.0995,0.242,7,1
V5_T0018,5,2024-01-11 17:34:46,2024-01-11 17:43:00,17,3,0,0.37,0.78,2374.0,4.8057,0.0,1,0
V5_T0019,5,2024-01-11 18:17:09,2024-01-11 18:20:50,18,3,0,0.0,0.0,2233.0,10.1041,0.058,0,0
V5_T0020,5,2024-01-11 19:11:19,2024-01-11 19:25:52,19,3,0,0.44,1.392,3763.0,4.3104,0.0,2,0
V5_T0021,5,2024-01-12 18:04:51,2024-01-12 18:05:53,18,4,0,0.0,0.0,552.0,8.9032,0.0,0,0
V5_T0022,5,2024-01-12 18:38:27,2024-01-12 20:00:50,18,4,0,3.38,5.1985,5538.0,1.1204,2.082,10,1
V5_T0023,5,2024-01-13 09:48:58,2024-01-13 11:38:14,9,5,1,0.98,3.3358,8067.0,1.2305,0.828,8,1
V5_T0024,5,2024-01-13 11:49:26,2024-01-13 12:04:10,11,5,1,5.55,8.518,1193.0,1.3495,0.82,4,1
V5_T0025,5,2024-01-13 12:59:46,2024-01-13 13:10:14,12,5,1,5.3,5.4102,3581.0,5.7022,0.949,2,0
V5_T0026,5,2024-01-13 15:33:01,2024-01-13 15:41:50,15,5,1,3.98,5.3855,1646.0,3.1115,0.121,2,0
V5_T0027,5,2024-01-15 08:50:47,2024-01-15 10:11:09,8,0,0,2.65,6.4073,6190.0,1.2837,1.872,6,1
V5_T0028,5,2024-01-15 10:46:49,2024-01-15 12:19:07,10,0,0,1.43,3.626,6533.0,1.1797,0.789,10,1
V5_T0029,5,2024-01-15 14:24:59,2024-01-15 17:00:27,14,0,0,1.37,2.9962,7429.0,0.7964,2.839,17,1
V5_T0030,5,2024-01-15 17:30:41,2024-01-15 19:40:27,17,0,0,1.16,3.234,8630.0,1.1084,1.211,12,1
V5_T0031,5,2024-01-16 09:41:14,2024-01-16 11:28:36,9,1,0,1.64,3.9973,8449.0,1.3115,0.688,11,1
V5_T0032,5,2024-01-16 14:23:48,2024-01-16 14:27:15,14,1,0,0.0,0.0,3422.0,16.5314,0.0,0,0
V5_T0033,5,2024-01-16 15:31:45,2024-01-16 16:51:00,15,1,0,1.45,3.2116,4012.0,0.8437,1.269,7,1
V5_T0034,5,2024-01-16 19:00:43,2024-01-16 19:13:34,19,1,0,2.78,5.2326,1128.0,1.463,0.274,2,0
V5_T0035,5,2024-01-17 14:57:47,2024-01-17 17:02:05,14,2,0,0.58,2.4853,7688.0,1.0308,0.449,4,1
V5_T0036,5,2024-01-17 17:04:26,2024-01-17 17:16:17,17,2,0,0.53,1.9777,753.0,1.0591,0.0,1,0
V5_T0037,5,2024-01-17 18:23:22,2024-01-17 18:48:47,18,2,0,0.5,1.5307,1631.0,1.0695,0.16,3,1
V5_T0038,5,2024-01-18 09:54:58,2024-01-18 12:18:12,9,3,0,1.12,3.12,10891.0,1.2673,1.0,8,1
V5_T0039,5,2024-01-19 18:12:32,2024-01-19 18:12:44,18,4,0,0.0,0.0,1807.0,150.5833,0.0,0,0
V5_T0040,5,2024-01-19 18:12:47,2024-01-19 18:15:44,18,4,0,0.0,0.0,172.0,0.9718,0.0,0,0
V5_T0041,5,2024-01-19 18:15:49,2024-01-19 18:15:51,18,4,0,0.0,0.0,5.0,2.5,0.0,0,0
V5_T0042,5,2024-01-20 15:01:12,2024-01-20 16:08:05,15,5,1,1.1,2.9134,3575.0,0.8909,0.453,5,1
V5_T0043,5,2024-01-22 14:13:53,2024-01-22 18:16:24,14,0,0,1.27,3.2084,15138.0,1.0403,2.429,29,1
V5_T0044,5,2024-01-24 10:04:29,2024-01-24 12:23:18,10,2,0,2.84,4.959,6742.0,0.8095,3.364,19,1
V5_T0045,5,2024-01-24 12:23:48,2024-01-24 12:23:49,12,2,0,0.0,0.0,30.0,30.0,0.0,0,0
V5_T0046,5,2024-01-24 15:12:41,2024-01-24 15:22:20,15,2,0,1.54,3.4234,3316.0,5.7271,0.0,2,0
V5_T0047,5,2024-01-24 15:57:17,2024-01-24 17:29:02,15,2,0,1.26,3.6424,7060.0,1.2825,0.558,7,1
V5_T0048,5,2024-01-26 15:10:53,2024-01-26 16:49:58,15,4,0,2.68,5.0023,7654.0,1.2875,1.296,12,1
V5_T0049,5,2024-01-26 17:08:04,2024-01-26 17:08:32,17,4,0,0.0,0.0,1086.0,38.7857,0.0,0,0
V5_T0050,5,2024-01-26 17:08:48,2024-01-26 17:18:42,17,4,0,0.0,0.0,581.0,0.9781,0.0,0,1
V5_T0051,5,2024-01-26 17:22:33,2024-01-26 17:25:32,17,4,0,0.0,0.0,354.0,1.9777,0.0,0,0
V5_T0052,5,2024-01-26 17:25:36,2024-01-26 17:25:43,17,4,0,0.0,0.0,4.0,0.5714,0.0,0,0
V5_T0053,5,2024-01-26 17:26:35,2024-01-26 17:27:52,17,4,0,0.0,0.0,115.0,1.4935,0.0,0,0
V5_T0054,5,2024-01-26 17:31:40,2024-01-26 17:31:41,17,4,0,0.0,0.0,228.0,228.0,0.0,0,0
V5_T0055,5,2024-01-26 17:34:08,2024-01-26 17:34:14,17,4,0,0.0,0.0,147.0,24.5,0.0,0,0
V5_T0056,5,2024-01-26 17:34:55,2024-01-26 17:50:09,17,4,0,0.0,0.0,908.0,0.9934,0.0,0,0
V5_T0057,5,2024-01-26 18:14:48,2024-01-26 18:14:52,18,4,0,0.0,0.0,1479.0,369.75,0.0,0,0
V5_T0058,5,2024-01-26 19:06:19,2024-01-26 19:24:37,19,4,0,3.3,5.0804,3781.0,3.4435,0.672,4,1
V5_T0059,5,2024-01-29 08:55:01,2024-01-29 09:03:33,8,0,0,0.0,0.0,2902.0,5.668,0.0,0,0
V5_T0060,5,2024-01-29 09:03:52,2024-01-29 09:04:16,9,0,0,0.0,0.0,37.0,1.5417,0.0,0,0
V5_T0061,5,2024-01-29 16:29:50,2024-01-29 18:18:01,16,0,0,1.67,3.1648,7706.0,1.1872,1.949,16,1
V5_T0062,5,2024-01-29 18:19:50,2024-01-29 18:20:19,18,0,0,0.0,0.0,110.0,3.7931,0.0,0,0
V5_T0063,5,2024-01-29 18:46:59,2024-01-29 18:51:45,18,0,0,6.17,6.475,1662.0,5.8112,0.5,1,0
V5_T0064,5,2024-01-30 09:37:13,2024-01-30 09:38:54,9,1,0,0.0,0.0,52.0,0.5149,0.0,0,0
V5_T0065,5,2024-01-30 12:43:37,2024-01-30 13:11:43,12,1,0,0.0,0.0,1836.0,1.089,0.0,0,1
V5_T0066,5,2024-01-30 14:05:32,2024-01-30 14:20:23,14,1,0,0.0,0.0,4084.0,4.5836,0.0,0,0
V5_T0067,5,2024-01-30 15:34:25,2024-01-30 18:57:43,15,1,0,2.47,3.9938,8850.0,0.7255,5.507,29,1
V5_T0068,5,2024-05-02 08:49:00,2024-05-02 08:52:21,8,3,0,0.0,0.0,1831.0,9.1095,0.0,0,0
V5_T0069,5,2024-05-02 13:11:58,2024-05-02 13:19:29,13,3,0,2.69,4.7067,557.0,1.235,0.321,2,0
V5_T0070,5,2024-05-02 13:23:43,2024-05-02 13:37:26,13,3,0,3.16,6.2656,864.0,1.0498,0.289,3,0
V5_T0071,5,2024-05-02 15:11:03,2024-05-02 15:11:09,15,3,0,0.0,0.0,1995.0,332.5,0.0,0,0
V5_T0072,5,2024-05-02 16:03:42,2024-05-02 17:15:46,16,3,0,0.95,1.9389,6269.0,1.4498,0.711,11,1
V5_T0073,5,2024-05-02 17:16:21,2024-05-02 17:16:22,17,3,0,0.0,0.0,35.0,35.0,0.0,0,0
V5_T0074,5,2024-05-02 18:47:48,2024-05-02 19:24:25,18,3,0,2.04,3.7434,3359.0,1.5289,0.679,6,1
V5_T0075,5,2024-05-02 21:07:53,2024-05-03 08:01:52,21,3,0,0.47,1.8842,38751.0,0.9876,2.758,35,1
V5_T0076,5,2024-05-03 08:03:19,2024-05-03 08:03:21,8,4,0,0.0,0.0,87.0,43.5,0.0,0,0
V5_T0077,5,2024-05-03 08:46:43,2024-05-03 09:39:07,8,4,0,1.65,3.7281,5105.0,1.6237,0.77,4,1
V5_T0078,5,2024-05-03 12:48:09,2024-05-03 12:50:01,12,4,0,0.46,0.925,591.0,5.2768,0.047,1,0
V5_T0079,5,2024-05-03 16:34:06,2024-05-03 17:18:20,16,4,0,3.17,6.8287,2853.0,1.075,1.089,8,1
V5_T0080,5,2024-05-03 19:34:01,2024-05-03 19:36:44,19,4,0,1.39,2.775,927.0,5.6871,0.051,1,0
V5_T0081,5,2024-05-03 19:55:44,2024-05-03 20:22:57,19,4,0,2.19,4.1742,2362.0,1.4464,0.399,5,1
V5_T0082,5,2024-05-03 22:33:03,2024-05-04 05:38:53,22,4,0,0.92,2.7034,22581.0,0.8838,3.043,33,1
V5_T0083,5,2024-05-04 05:51:05,2024-05-04 08:11:23,5,5,1,0.15,0.7041,8719.0,1.0358,0.308,6,1
V5_T0084,5,2024-05-04 09:48:27,2024-05-04 10:25:17,9,5,1,0.9,2.3582,1782.0,0.8063,0.16,4,1
V5_T0085,5,2024-05-04 10:25:20,2024-05-04 10:25:46,10,5,1,0.0,0.0,3.0,0.1154,0.0,0,0
V5_T0086,5,2024-05-04 16:31:03,2024-05-04 17:12:16,16,5,1,0.63,1.1932,1833.0,0.7412,0.102,6,0
V5_T0087,5,2024-05-04 20:50:31,2024-05-05 12:56:26,20,5,1,0.32,1.6511,55906.0,0.9646,2.617,55,1
V5_T0088,5,2024-05-06 08:37:55,2024-05-06 19:58:08,8,0,0,0.86,3.1315,37943.0,0.9297,4.301,45,1
V5_T0089,5,2024-05-06 20:02:39,2024-05-06 20:02:43,20,0,0,0.0,0.0,271.0,67.75,0.0,0,0
V5_T0090,5,2024-05-06 21:40:26,2024-05-06 21:40:28,21,0,0,0.0,0.0,1605.0,802.5,0.0,0,1
V5_T0091,5,2024-05-07 01:06:49,2024-05-07 01:16:31,1,1,0,0.34,1.1156,1918.0,3.2955,0.05,1,1
V5_T0092,5,2024-05-07 04:01:06,2024-05-07 05:36:38,4,1,0,0.12,0.4502,7976.0,1.3915,0.11,2,1
V5_T0093,5,2024-05-07 07:03:13,2024-05-07 07:39:40,7,1,0,1.35,2.1205,2943.0,1.3457,0.57,5,1
V5_T0094,5,2024-05-07 08:45:21,2024-05-07 19:42:26,8,1,0,0.6,2.4748,36648.0,0.9296,2.84,39,1
V5_T0095,5,2024-05-07 19:42:53,2024-05-07 19:42:55,19,1,0,0.0,0.0,27.0,13.5,0.0,0,0
V5_T0096,5,2024-05-08 02:17:16,2024-05-08 03:31:58,2,2,0,0.59,1.6703,5588.0,1.2468,0.461,9,1
V5_T0097,5,2024-05-08 06:37:21,2024-05-08 06:37:22,6,2,0,0.0,0.0,198.0,198.0,0.0,0,0
V5_T0098,5,2024-05-08 08:02:51,2024-05-08 08:04:55,8,2,0,0.92,1.85,1540.0,12.4194,0.047,1,0
V5_T0099,5,2024-05-08 08:48:48,2024-05-08 19:36:40,8,2,0,1.96,7.1416,35913.0,0.9239,15.633,48,1
V5_T0100,5,2024-05-09 03:03:02,2024-05-09 03:36:39,3,3,0,1.08,1.6767,2480.0,1.2295,0.41,6,1
V5_T0101,5,2024-05-09 04:42:39,2024-05-09 04:42:41,4,3,0,0.0,0.0,2473.0,1236.5,0.0,0,1
V5_T0102,5,2024-05-09 05:34:20,2024-05-09 05:47:03,5,3,0,0.13,0.4944,3772.0,4.9436,0.0,1,1
V5_T0103,5,2024-05-09 06:56:20,2024-05-09 07:14:45,6,3,0,1.11,2.0266,1329.0,1.2027,0.097,3,1
V5_T0104,5,2024-05-09 07:37:23,2024-05-09 07:37:26,7,3,0,0.0,0.0,1358.0,452.6667,0.0,0,1
V5_T0105,5,2024-05-09 07:37:29,2024-05-09 07:37:32,7,3,0,0.0,0.0,3.0,1.0,0.0,0,0
V5_T0106,5,2024-05-09 07:37:34,2024-05-09 07:55:30,7,3,0,1.27,2.3925,674.0,0.6264,0.102,4,0
V5_T0107,5,2024-05-09 08:49:56,2024-05-09 15:10:27,8,3,0,0.58,2.5412,24685.0,1.0812,1.969,13,1
V5_T0108,5,2024-05-09 15:27:03,2024-05-09 19:43:33,15,3,0,1.04,3.0459,14142.0,0.9189,2.179,17,1
V5_T0109,5,2024-05-09 19:47:05,2024-05-09 19:47:12,19,3,0,0.0,0.0,212.0,30.2857,0.0,0,0
V5_T0110,5,2024-05-10 02:00:41,2024-05-10 02:22:29,2,4,0,2.47,3.4359,1060.0,0.8104,0.672,4,1
V5_T0111,5,2024-05-10 02:28:20,2024-05-10 03:04:16,2,4,0,0.88,2.9088,2306.0,1.0696,0.258,2,1
V5_T0112,5,2024-05-10 07:44:53,2024-05-10 07:59:10,7,4,0,0.35,1.3875,3046.0,3.5543,0.051,1,0
V5_T0113,5,2024-05-10 08:59:45,2024-05-10 11:32:41,8,4,0,0.74,2.2797,11676.0,1.2724,0.98,14,1
V5_T0114,5,2024-05-10 11:56:07,2024-05-10 17:14:42,11,4,0,1.4,4.5736,18171.0,0.9506,4.532,19,1
V5_T0115,5,2024-05-10 17:14:45,2024-05-10 19:40:09,17,4,0,1.07,3.0544,7675.0,0.8798,1.347,14,1
V5_T0116,5,2024-05-10 19:44:18,2024-05-10 19:49:06,19,4,0,0.26,0.6992,244.0,0.8472,0.0,1,0
V5_T0117,5,2024-05-10 22:12:29,2024-05-11 00:13:38,22,4,0,1.64,3.3277,6509.0,0.8954,1.852,25,1
V5_T0118,5,2024-05-11 00:16:31,2024-05-11 00:16:34,0,5,1,0.0,0.0,173.0,57.6667,0.0,0,1
V5_T0119,5,2024-05-11 01:02:14,2024-05-11 03:27:16,1,5,1,0.0,0.0,11391.0,1.309,0.0,0,1
V5_T0120,5,2024-05-11 04:13:32,2024-05-11 04:44:03,4,5,1,0.06,0.327,4544.0,2.4817,0.0,1,1
V5_T0121,5,2024-05-11 07:06:46,2024-05-11 08:02:37,7,5,1,1.85,2.883,3279.0,0.9785,1.168,11,1
V5_T0122,5,2024-05-13 09:03:50,2024-05-13 09:37:38,9,0,0,1.45,2.8969,4862.0,2.3974,0.563,6,1
V5_T0123,5,2024-05-13 09:46:34,2024-05-13 09:48:45,9,0,0,0.0,0.0,658.0,5.0229,0.0,0,0
V5_T0124,5,2024-05-13 09:54:56,2024-05-13 10:01:20,9,0,0,0.0,0.0,737.0,1.9193,0.0,0,0
V5_T0125,5,2024-05-13 13:46:32,2024-05-13 13:51:55,13,0,0,4.73,5.9309,2761.0,8.548,0.289,0,0
V5_T0126,5,2024-05-13 14:12:40,2024-05-13 14:32:16,14,0,0,1.51,3.36,2221.0,1.8886,0.32,2,0
V5_T0127,5,2024-05-13 15:17:40,2024-05-13 15:17:57,15,0,0,0.0,0.0,2724.0,160.2353,0.0,0,1
V5_T0128,5,2024-05-13 17:24:19,2024-05-13 17:49:31,17,0,0,2.93,4.3812,1213.0,0.8022,0.52,5,1
V5_T0129,5,2024-05-13 19:55:47,2024-05-13 19:57:43,19,0,0,0.0,0.0,1922.0,16.569,0.058,0,0
V5_T0130,5,2024-05-13 20:37:02,2024-05-13 22:19:20,20,0,0,0.92,2.9711,7838.0,1.277,0.641,6,1
V5_T0131,5,2024-05-13 22:19:25,2024-05-14 07:51:21,22,0,0,0.33,1.4735,31322.0,0.9128,1.91,35,1
V5_T0132,5,2024-05-14 16:02:21,2024-05-14 16:30:58,16,1,0,2.7,4.9017,1494.0,0.8701,0.66,3,1
V5_T0133,5,2024-05-14 19:48:51,2024-05-14 19:51:02,19,1,0,1.48,2.4121,991.0,7.5649,0.063,0,0
V5_T0134,5,2024-05-14 20:57:51,2024-05-15 07:42:52,20,1,0,0.38,1.6556,35573.0,0.9192,2.648,42,1
V5_T0135,5,2024-05-15 20:26:10,2024-05-16 07:26:00,20,2,0,0.51,2.2923,38403.0,0.97,2.821,39,1
V5_T0136,5,2024-05-16 11:18:08,2024-05-16 12:06:04,11,3,0,2.23,3.9101,3760.0,1.3074,0.98,12,1
V5_T0137,5,2024-05-16 12:39:45,2024-05-16 13:12:27,12,3,0,1.7,3.4714,3450.0,1.7584,0.367,7,1
V5_T0138,5,2024-05-16 18:32:56,2024-05-16 18:55:51,18,3,0,4.04,4.4742,4013.0,2.9185,0.699,6,1
V5_T0139,5,2024-05-16 22:44:08,2024-05-16 23:23:44,22,3,0,1.35,4.0112,4401.0,1.8523,0.328,8,1
V5_T0140,5,2024-05-16 23:23:50,2024-05-17 07:07:27,23,3,0,0.77,3.1014,25990.0,0.9343,2.453,18,1
V5_T0141,5,2024-05-17 12:49:07,2024-05-17 12:51:45,12,4,0,0.46,0.925,3263.0,20.6519,0.051,1,0
V5_T0142,5,2024-05-17 16:32:05,2024-05-17 17:08:33,16,4,0,1.8,2.8688,3494.0,1.5969,0.469,7,1
V5_T0143,5,2024-05-17 19:40:47,2024-05-17 19:42:34,19,4,0,0.0,0.0,1944.0,18.1682,0.0,0,0
V5_T0144,5,2024-05-17 23:04:29,2024-05-17 23:40:51,23,4,0,0.1,0.4241,2005.0,0.9189,0.051,2,1
V5_T0145,5,2024-05-17 23:40:58,2024-05-18 07:28:22,23,4,0,0.22,1.1212,26160.0,0.9328,0.699,25,1
V5_T0146,5,2024-05-18 14:28:58,2024-05-18 14:29:00,14,5,1,0.92,1.3081,0.0,0.0,0.0,1,0
V5_T0147,5,2024-05-18 14:29:03,2024-05-18 14:35:41,14,5,1,2.31,3.2422,181.0,0.4548,0.313,1,0
V5_T0148,5,2024-05-18 17:04:58,2024-05-18 17:25:23,17,5,1,1.43,2.4841,2362.0,1.9282,0.148,4,0
V5_T0149,5,2024-05-20 20:48:16,2024-05-20 21:11:18,20,0,0,3.49,4.5412,4133.0,2.9906,0.82,5,1
V5_T0150,5,2024-05-21 05:38:35,2024-05-21 06:22:06,5,1,0,1.52,2.5649,2851.0,1.0919,0.406,10,1
V5_T0151,5,2024-05-21 20:21:12,2024-05-21 20:53:56,20,1,0,1.41,2.8826,1985.0,1.0107,0.41,6,1
V5_T0152,5,2024-05-21 21:15:08,2024-05-21 21:27:48,21,1,0,16.46,17.5928,1577.0,2.075,3.711,3,1
V5_T0153,5,2024-05-21 21:40:55,2024-05-21 22:54:05,21,1,0,9.14,16.0918,3723.0,0.8481,9.461,9,1
V5_T0154,5,2024-05-22 00:07:52,2024-05-22 00:10:55,0,2,0,3.7,5.8502,538.0,2.9399,0.328,1,1
V5_T0155,5,2024-05-22 03:55:27,2024-05-22 06:00:48,3,2,0,0.41,1.5019,9289.0,1.2351,0.722,10,1
V5_T0156,5,2024-05-22 07:14:08,2024-05-22 07:36:13,7,2,0,0.23,0.8296,1926.0,1.4536,0.047,2,0
V5_T0157,5,2024-05-24 09:34:52,2024-05-24 12:48:42,9,4,0,1.89,4.1975,12675.0,1.0899,2.18,23,1
V5_T0158,5,2024-05-24 12:48:50,2024-05-24 17:02:17,12,4,0,0.35,1.9285,14353.0,0.9438,0.781,9,1
V5_T0159,5,2024-05-24 17:03:27,2024-05-24 19:17:55,17,4,0,1.45,3.617,6436.0,0.7977,1.532,17,1
V5_T0160,5,2024-05-25 15:01:36,2024-05-25 18:12:55,15,5,1,1.0,2.7496,10952.0,0.9541,0.8,17,1
V5_T0161,5,2024-05-25 18:28:50,2024-05-25 19:52:11,18,5,1,1.28,3.6611,5285.0,1.0568,0.938,6,1
V5_T0162,5,2024-05-25 19:52:15,2024-05-25 19:52:33,19,5,1,0.0,0.0,4.0,0.2222,0.0,0,0
V5_T0163,5,2024-05-26 05:36:05,2024-05-26 06:22:47,5,6,1,0.55,1.3315,4318.0,1.541,0.152,6,1
V5_T0164,5,2024-05-27 15:08:50,2024-05-27 16:29:58,15,0,0,0.69,1.9501,6934.0,1.4244,0.289,8,1
V5_T0165,5,2024-05-27 21:16:29,2024-05-28 07:40:46,21,0,0,0.33,1.8813,38170.0,1.019,2.454,25,1
V5_T0166,5,2024-05-28 10:57:17,2024-05-28 11:46:37,10,1,0,1.19,3.538,4196.0,1.4176,0.347,1,1
V5_T0167,5,2024-05-28 12:22:06,2024-05-28 12:25:45,12,1,0,4.62,5.1998,2190.0,10.0,0.313,1,1
V5_T0168,5,2024-05-28 17:34:06,2024-05-28 17:36:19,17,1,0,1.39,2.775,345.0,2.594,0.051,1,0
V5_T0169,5,2024-05-28 21:39:14,2024-05-29 05:53:53,21,1,0,0.19,1.2422,31694.0,1.0679,1.09,18,1
V5_T0170,5,2024-05-29 05:53:58,2024-05-29 07:42:41,5,2,0,1.06,2.7621,4894.0,0.7503,1.828,17,1
V5_T0171,5,2024-05-29 07:42:44,2024-05-29 12:34:11,7,2,0,0.07,0.3546,16768.0,0.9589,0.109,11,1
V5_T0172,5,2024-05-29 12:34:15,2024-05-29 12:55:32,12,2,0,2.7,4.1896,683.0,0.5348,0.473,6,1
V5_T0173,5,2024-05-29 14:03:52,2024-05-29 14:28:32,14,2,0,0.64,1.7309,1720.0,1.1622,0.359,3,0
V5_T0174,5,2024-05-29 16:08:11,2024-05-29 16:08:16,16,2,0,0.0,0.0,2342.0,468.4,0.0,0,0
V5_T0175,5,2024-05-29 16:18:16,2024-05-29 16:18:26,16,2,0,0.0,0.0,600.0,60.0,0.0,0,0
V5_T0176,5,2024-05-29 19:08:29,2024-05-29 19:28:16,19,2,0,3.49,4.9036,3553.0,2.9933,0.481,7,1
V5_T0177,5,2024-05-29 20:42:48,2024-05-29 22:33:37,20,2,0,0.61,2.0385,6274.0,0.9436,0.66,14,1
V5_T0178,5,2024-05-29 22:33:41,2024-05-30 07:37:00,22,2,0,0.38,1.8698,29999.0,0.9202,1.828,36,1
V5_T0179,5,2024-05-30 13:24:55,2024-05-30 13:32:10,13,3,0,2.52,4.3992,1026.0,2.3586,0.34,1,1
V5_T0180,5,2024-05-30 13:53:57,2024-05-30 13:59:28,13,3,0,3.47,5.4556,1491.0,4.5045,0.27,1,0
V5_T0181,5,2024-05-30 17:49:44,2024-05-30 17:49:46,17,3,0,0.0,0.0,572.0,286.0,0.0,0,0
V5_T0182,5,2024-05-30 19:08:08,2024-05-30 19:45:51,19,3,0,1.43,2.7943,2705.0,1.1953,0.461,8,1
V5_T0183,5,2024-05-30 20:21:16,2024-05-31 08:04:40,20,3,0,3.81,13.4165,39269.0,0.9305,31.242,31,1
V5_T0184,5,2024-05-31 08:40:34,2024-08-01 09:47:17,8,4,0,1.16,3.1722,5276.0,0.001,247.297,2,1
V5_T0185,5,2024-08-05 10:53:11,2024-08-05 10:59:26,10,0,0,0.0,0.0,342.0,0.912,0.0,0,0
V5_T0186,5,2024-08-05 10:59:29,2024-08-05 10:59:31,10,0,0,0.0,0.0,3.0,1.5,0.0,0,0
V5_T0187,5,2024-08-05 14:10:49,2024-08-05 14:58:17,14,0,0,0.62,1.678,2837.0,0.9961,0.277,5,1
V5_T0188,5,2024-08-05 15:06:43,2024-08-05 15:07:24,15,0,0,0.0,0.0,506.0,12.3415,0.0,0,0
V5_T0189,5,2024-08-05 15:23:26,2024-08-05 21:12:10,15,0,0,10.58,13.9797,12945.0,0.6187,53.34,38,1
V5_T0190,5,2024-08-06 08:22:30,2024-08-06 13:09:11,8,1,0,8.75,15.7387,11850.0,0.6889,34.934,24,1
V5_T0191,5,2024-08-06 13:09:18,2024-08-06 13:30:42,13,1,0,1.77,3.7192,1002.0,0.7804,0.367,3,0
V5_T0192,5,2024-08-06 13:30:47,2024-08-06 14:16:41,13,1,0,5.94,12.5651,2096.0,0.7611,2.941,5,1
V5_T0193,5,2024-08-06 14:16:45,2024-08-06 21:05:13,14,1,0,8.09,15.3619,16694.0,0.6812,41.508,48,1
V5_T0194,5,2024-08-07 06:13:44,2024-08-07 06:23:25,6,2,0,0.17,0.5578,552.0,0.9501,0.0,1,0
V5_T0195,5,2024-08-07 08:25:54,2024-08-07 14:00:03,8,2,0,14.61,20.5207,11139.0,0.5556,68.961,35,1
V5_T0196,5,2024-08-07 14:39:14,2024-08-07 17:48:25,14,2,0,18.48,22.5257,7642.0,0.6732,50.242,23,1
V5_T0197,5,2024-08-07 18:04:41,2024-08-08 00:03:35,18,2,0,17.57,21.8401,10919.0,0.5071,90.059,33,1
V5_T0198,5,2024-08-08 00:23:14,2024-08-08 00:33:22,0,3,0,7.28,8.4044,1546.0,2.5428,1.09,1,1
V5_T0199,5,2024-08-08 01:36:18,2024-08-08 03:50:30,1,3,0,0.25,0.8114,7375.0,0.9159,0.058,12,1
V5_T0200,5,2024-08-08 04:08:56,2024-08-08 04:08:58,4,3,0,0.0,0.0,1106.0,553.0,0.0,0,1
V5_T0201,5,2024-08-08 04:17:09,2024-08-08 04:17:11,4,3,0,0.92,1.3081,491.0,245.5,0.0,0,1
V5_T0202,5,2024-08-08 04:21:41,2024-08-08 05:40:45,4,3,0,1.55,3.6316,4060.0,0.8558,0.711,9,1
V5_T0203,5,2024-08-08 06:20:11,2024-08-08 09:44:16,6,3,0,16.25,23.3469,7963.0,0.6503,47.071,10,1
V5_T0204,5,2024-08-08 09:44:22,2024-08-08 17:10:05,9,3,0,15.15,21.5697,15239.0,0.5698,91.781,50,1
V5_T0205,5,2024-08-08 17:10:11,2024-08-08 18:14:44,17,3,0,4.29,7.3947,2874.0,0.7421,3.527,7,1
V5_T0206,5,2024-08-08 18:14:47,2024-08-08 19:48:38,18,3,0,15.91,20.4921,2404.0,0.4269,23.453,14,1
V5_T0207,5,2024-08-09 12:08:57,2024-08-09 17:46:17,12,4,0,9.21,16.0792,13797.0,0.6817,42.758,32,1
V5_T0208,5,2024-08-10 00:55:30,2024-08-10 00:57:07,0,5,1,0.0,0.0,99.0,1.0206,0.046,0,1
V5_T0209,5,2024-08-10 01:40:42,2024-08-10 01:48:47,1,5,1,7.12,8.129,2798.0,5.7691,1.122,1,1
